order_id,order_datetime,customer_id,total_amount,num_items
5059388,2024-02-07T21:43:32.709044,14,61.80,4
5093721,2024-02-02T09:31:08.520244,12,37.70,1
5107108,2024-02-10T10:10:23.103385,25,16.84,1
5116821,2024-02-06T03:04:45.339910,5,76.91,4
5131274,2024-02-04T05:02:38.061105,28,45.63,2
5147859,2024-02-02T23:23:28.046689,17,6.58,1
5150174,2024-02-10T10:25:44.598224,19,36.64,1
5162951,2024-02-01T20:28:42.157248,21,4.69,1
5165581,2024-02-01T17:25:35.146078,5,73.18,3
5193999,2024-02-01T06:52:53.683522,9,77.75,5
5198244,2024-02-04T03:13:20.459231,5,28.29,2
5198891,2024-02-01T18:35:48.087849,18,96.90,4
5203482,2024-02-09T01:36:59.776151,23,79.67,5
5251669,2024-02-01T18:17:19.196980,12,7.65,1
5256037,2024-02-02T03:08:13.945903,16,69.66,5
5269857,2024-02-09T23:31:22.292461,19,51.88,4
5283277,2024-02-08T03:09:43.121913,25,26.26,4
5301752,2024-02-05T07:17:32.885687,21,46.70,3
5302760,2024-02-03T21:52:55.720514,19,7.65,1
5307943,2024-02-01T18:05:08.286348,28,22.47,4
5314269,2024-02-05T14:37:33.444843,15,6.16,1
5315891,2024-02-02T02:53:09.628326,26,32.80,1
5331182,2024-02-10T09:55:51.834694,9,63.90,4
5334525,2024-02-04T03:55:16.006476,9,23.26,2
5335718,2024-02-09T06:31:53.559998,6,43.70,1
5342313,2024-02-01T20:46:55.066320,21,24.83,3
5350933,2024-02-06T05:13:16.388243,11,32.68,4
5379112,2024-02-01T09:27:28.025100,7,105.26,4
5384871,2024-02-03T23:20:27.751037,20,2.55,1
5387002,2024-02-03T14:55:35.312040,8,88.75,4
5388965,2024-02-10T19:03:51.048233,30,56.56,2
5432508,2024-02-02T13:23:08.447145,7,75.60,4
5432811,2024-02-04T19:17:29.369518,25,39.46,2
5456000,2024-02-04T00:33:12.074400,29,145.47,5
5460119,2024-02-02T06:52:49.508673,3,51.65,3
5484656,2024-02-09T21:28:21.103773,12,19.90,1
5487123,2024-02-09T21:59:51.564369,5,3.63,1
5493851,2024-02-02T21:53:16.168339,6,16.45,1
5493957,2024-02-02T12:19:32.228375,20,64.47,5
5497325,2024-02-06T18:19:51.270899,1,22.26,1
5518385,2024-02-01T13:52:47.427764,10,48.54,3
5528553,2024-02-01T17:02:55.758046,25,27.03,4
5540614,2024-02-09T22:38:03.006269,29,29.73,3
5541742,2024-02-01T21:35:36.126660,27,26.71,2
5549886,2024-02-09T19:32:45.750668,19,25.36,2
5570887,2024-02-05T17:34:15.093035,27,68.06,4
5575219,2024-02-01T17:13:29.968758,11,48.29,2
5575950,2024-02-01T07:37:39.966874,28,43.70,1
5580521,2024-02-01T17:57:23.442577,24,62.55,4
5595673,2024-02-09T01:42:00.447738,15,18.46,2
5621217,2024-02-01T16:58:12.366633,26,4.53,1
5621728,2024-02-09T23:54:37.799420,17,28.11,1
5627475,2024-02-10T03:38:01.676479,27,37.10,2
5639475,2024-02-10T14:58:58.522998,1,54.20,3
5665909,2024-02-06T09:10:58.174821,27,7.16,1
5680748,2024-02-05T01:02:55.018182,23,9.44,1
5690661,2024-02-05T23:34:39.183074,9,21.17,2
5702184,2024-02-06T08:07:54.941593,21,23.15,2
5705808,2024-02-08T06:03:35.179578,25,37.82,3
5709229,2024-02-06T03:46:02.814915,28,18.88,1
5721484,2024-02-09T04:24:15.190757,30,50.66,2
5740818,2024-02-04T04:35:27.002953,24,39.94,4
5743965,2024-02-06T14:40:38.072887,2,4.21,1
5747628,2024-02-09T14:32:08.269672,29,62.80,2
5760591,2024-02-05T22:43:13.305236,21,1.79,1
5765706,2024-02-02T23:56:17.516190,28,64.30,5
5773448,2024-02-02T05:18:27.532036,28,106.29,4
5787840,2024-02-06T12:30:02.928256,23,72.15,5
5799453,2024-02-09T23:11:43.183087,30,52.59,5
5829928,2024-02-02T14:30:39.330403,12,85.48,5
5845133,2024-02-06T22:10:05.567503,25,18.30,2
5851054,2024-02-01T00:22:35.957543,12,1.98,1
5856392,2024-02-01T16:10:01.680108,15,18.31,2
5860237,2024-02-04T10:55:30.797772,1,77.36,4
5862375,2024-02-06T14:02:14.612305,10,98.11,3
5866686,2024-02-02T20:45:31.974809,4,35.31,2
5870189,2024-02-06T16:00:59.182422,22,85.55,3
5886730,2024-02-01T04:33:49.094423,28,9.38,1
5889243,2024-02-02T19:25:38.264689,3,58.36,5
5914776,2024-02-05T20:26:57.115092,17,42.80,1
5915205,2024-02-01T15:20:57.021899,8,1.79,1
5930731,2024-02-02T10:37:08.244932,2,80.45,4
5933775,2024-02-01T10:16:30.525836,3,1.51,1
5936931,2024-02-05T18:59:44.623361,15,26.22,2
5940120,2024-02-03T09:24:47.430192,27,41.72,2
5972261,2024-02-06T09:38:56.855277,6,59.38,2
5994923,2024-02-04T10:20:09.933616,4,83.38,4
6006550,2024-02-01T12:23:38.500695,29,31.24,4
6040727,2024-02-04T02:34:33.799544,7,132.85,5
6049593,2024-02-04T01:01:10.597574,30,8.37,2
6054724,2024-02-01T22:41:53.668185,25,109.10,5
6059335,2024-02-10T20:35:18.213951,10,22.81,3
6061074,2024-02-08T07:37:05.607799,12,46.64,2
6061794,2024-02-01T08:36:19.559536,16,30.34,3
6099932,2024-02-09T18:53:40.634206,29,28.76,2
6135843,2024-02-01T13:11:20.903239,11,11.91,1
6135972,2024-02-09T22:22:06.028659,10,28.75,2
6158368,2024-02-09T02:43:11.775537,29,92.05,4
6163175,2024-02-03T03:27:20.988264,1,54.52,4
6164660,2024-02-06T17:57:19.502342,4,46.28,4
6165315,2024-02-01T12:27:23.844744,11,62.46,5
6165860,2024-02-06T22:17:04.242605,6,43.11,2
6169963,2024-02-01T15:29:16.990479,7,82.42,3
6171827,2024-02-08T03:39:13.093771,21,45.61,5
6181378,2024-02-01T14:08:18.441988,26,25.21,2
6196012,2024-02-08T17:31:19.504848,30,26.92,2
6220695,2024-02-08T13:41:29.701737,9,46.74,3
6236348,2024-02-04T18:18:46.254297,24,51.63,3
6244944,2024-02-02T12:27:29.157020,30,18.89,3
6261573,2024-02-08T03:01:19.953672,4,76.58,3
6278838,2024-02-09T19:32:23.392261,2,39.16,3
6283634,2024-02-01T08:52:00.664457,28,58.37,5
6287772,2024-02-10T06:32:01.612008,12,67.49,4
6307135,2024-02-01T22:29:25.549712,18,6.56,1
6330414,2024-02-03T23:04:52.266957,4,39.50,3
6336279,2024-02-06T13:05:53.695226,13,3.02,1
6346839,2024-02-01T00:28:31.456214,28,20.45,1
6356808,2024-02-03T20:02:10.706151,3,47.33,3
6363225,2024-02-01T02:50:53.839354,22,1.51,1
6392959,2024-02-10T09:11:26.801449,11,1.54,1
6399703,2024-02-10T09:55:57.345677,14,38.82,4
6401968,2024-02-01T02:12:15.451012,18,54.21,4
6406027,2024-02-06T10:28:00.026924,2,24.08,2
6412800,2024-02-09T17:06:22.065428,1,11.32,2
6415757,2024-02-01T15:20:55.254524,3,47.60,3
6453106,2024-02-02T02:40:21.631132,26,29.30,2
6462488,2024-02-01T06:43:36.677359,3,48.06,3
6462802,2024-02-02T23:08:55.089383,30,1.79,1
6476642,2024-02-10T18:50:37.962416,18,11.94,1
6479384,2024-02-08T08:23:33.663684,27,41.60,3
6485489,2024-02-09T20:59:54.768831,20,74.40,5
6488141,2024-02-01T22:19:54.747902,15,22.70,4
6489872,2024-02-06T21:45:34.077065,23,6.58,1
6496497,2024-02-02T14:22:45.692609,23,40.95,2
6502294,2024-02-01T15:59:31.215564,11,30.91,3
6519972,2024-02-09T06:11:54.600684,1,32.55,1
6522580,2024-02-08T22:58:02.403009,8,10.13,2
6525943,2024-02-09T10:49:21.830455,25,12.79,3
6527163,2024-02-01T13:04:03.188670,23,32.80,1
6532864,2024-02-10T07:56:04.466021,18,64.49,4
6538652,2024-02-04T10:30:01.726638,16,26.38,2
6551883,2024-02-01T14:49:59.741094,6,13.05,2
6568628,2024-02-02T18:43:11.135535,29,32.89,3
6573221,2024-02-09T08:14:12.272817,11,23.96,3
6574253,2024-02-06T01:05:29.741874,10,9.38,1
6582735,2024-02-04T04:11:45.562160,23,11.56,1
6609173,2024-02-01T15:11:48.818763,7,8.56,1
6615504,2024-02-05T15:28:21.195904,10,37.87,4
6618178,2024-02-06T01:39:32.421466,28,6.18,1
6626573,2024-02-04T01:29:44.931798,12,64.96,5
6626855,2024-02-05T03:58:09.123211,19,44.56,4
6635876,2024-02-09T21:52:52.099041,21,50.35,4
6638021,2024-02-08T21:17:45.102036,6,21.27,2
6643806,2024-02-01T00:15:16.964027,14,8.18,1
6662589,2024-02-09T15:49:43.685782,23,5.65,1
6668772,2024-02-02T13:24:41.812554,26,65.94,4
6679568,2024-02-10T07:34:10.703523,10,25.74,3
6680463,2024-02-08T23:41:54.065408,6,51.96,4
6688779,2024-02-10T00:44:19.467329,28,28.25,3
6689506,2024-02-02T07:05:41.283590,1,62.01,3
6690161,2024-02-02T00:16:24.031297,20,17.87,2
6706277,2024-02-08T22:43:39.766816,20,46.19,4
6711261,2024-02-01T18:05:47.633324,27,17.75,2
6711569,2024-02-08T06:05:51.070109,17,66.31,5
6742995,2024-02-01T15:35:21.430280,14,43.11,4
6757342,2024-02-10T11:08:44.689737,7,46.67,4
6762704,2024-02-06T09:48:46.668723,15,7.24,1
6774989,2024-02-06T19:07:22.829148,23,54.30,4
6779510,2024-02-05T07:56:53.137860,12,48.91,3
6800850,2024-02-05T12:45:57.566342,21,57.59,3
6805645,2024-02-01T04:25:37.835801,25,86.59,5
6827715,2024-02-10T22:55:58.541860,17,23.79,2
6830748,2024-02-02T23:02:53.788668,18,44.70,4
6837752,2024-02-09T03:35:02.591139,20,21.59,3
6858849,2024-02-06T22:05:34.499647,10,55.40,2
6872420,2024-02-06T02:33:22.259207,29,50.96,4
6876300,2024-02-01T06:16:19.354036,24,76.67,4
6878588,2024-02-09T15:20:28.591245,2,37.70,1
6897640,2024-02-06T18:43:24.179706,2,39.66,4
6903829,2024-02-09T18:07:39.748314,29,104.44,5
6909041,2024-02-09T11:03:11.501835,1,110.86,4
6915859,2024-02-04T02:46:37.140139,26,9.14,2
6919081,2024-02-01T19:17:58.975194,9,34.03,3
6923641,2024-02-06T04:47:34.912011,15,32.84,2
6932788,2024-02-04T15:54:06.255053,10,25.32,1
6942529,2024-02-09T14:10:49.663209,16,1.79,1
6950933,2024-02-01T07:22:13.597500,27,24.45,3
6955798,2024-02-09T10:02:26.829297,7,22.26,1
6966755,2024-02-03T00:53:43.735892,6,45.43,3
7002993,2024-02-10T23:30:36.399080,4,11.96,2
7003831,2024-02-08T01:23:43.734818,27,26.20,2
7004015,2024-02-08T02:03:56.875735,1,40.83,2
7012771,2024-02-08T18:05:08.635573,6,4.28,1
7019148,2024-02-04T00:43:41.538919,11,43.61,3
7019560,2024-02-08T17:22:46.286095,8,78.08,5
7032732,2024-02-04T06:21:26.015381,18,10.70,2
7037575,2024-02-01T00:48:56.110394,4,78.35,3
7078346,2024-02-03T22:28:26.773509,7,137.00,5
7083800,2024-02-03T07:33:07.725535,1,41.23,4
7087004,2024-02-10T02:12:58.053070,15,7.26,1
7108844,2024-02-01T05:13:32.693807,14,9.74,1
7137251,2024-02-09T19:38:02.096999,18,11.25,1
7155865,2024-02-02T08:56:36.079293,5,25.77,2
7173053,2024-02-03T14:29:24.347910,7,62.48,5
7190568,2024-02-10T05:44:20.926902,3,43.11,3
7197476,2024-02-10T12:19:20.382805,11,41.41,3
7222233,2024-02-08T10:14:36.899957,7,53.98,3
7242556,2024-02-04T15:28:38.233214,5,16.45,1
7257075,2024-02-10T19:05:22.769408,2,12.66,1
7296914,2024-02-01T05:03:13.063793,8,49.23,3
7326845,2024-02-08T00:27:38.836065,16,63.71,5
7330002,2024-02-09T09:20:27.668745,23,79.01,5
7338367,2024-02-06T20:04:24.392604,8,36.03,4
7341232,2024-02-02T05:04:49.941183,3,15.45,1
7344041,2024-02-01T20:18:15.032907,7,24.05,2
7345677,2024-02-07T21:20:51.403694,10,59.64,3
7361149,2024-02-03T11:28:50.242247,20,120.85,5
7373290,2024-02-09T04:47:57.592967,16,69.48,5
7383860,2024-02-08T14:49:58.158000,30,26.09,3
7390364,2024-02-09T12:55:27.608791,26,50.35,2
7390610,2024-02-02T23:37:59.245869,30,82.16,5
7395299,2024-02-06T07:30:51.129073,25,37.96,4
7409518,2024-02-09T20:39:33.385437,8,29.24,2
7410674,2024-02-02T19:16:13.955822,15,9.27,1
7412068,2024-02-06T08:06:55.147426,14,26.65,2
7414252,2024-02-09T08:33:25.092800,23,64.60,2
7426119,2024-02-04T21:44:17.021812,7,45.82,4
7432981,2024-02-10T14:05:50.847691,19,46.72,2
7433383,2024-02-09T18:56:42.050754,17,30.86,2
7437300,2024-02-04T06:10:49.807594,27,117.25,5
7443651,2024-02-02T23:59:29.572785,15,4.21,1
7450241,2024-02-09T06:05:28.150652,29,4.59,1
7460988,2024-02-08T10:56:42.928719,2,88.10,5
7482569,2024-02-01T03:19:05.727743,4,22.92,2
7483504,2024-02-05T22:09:38.427281,14,40.20,2
7484497,2024-02-06T17:30:22.048796,8,42.80,4
7487008,2024-02-01T19:23:01.440269,5,31.02,2
7489882,2024-02-03T16:56:32.093791,16,66.29,4
7495781,2024-02-01T08:22:41.832565,30,113.91,5
7506487,2024-02-10T11:16:29.401554,25,26.12,4
7509174,2024-02-05T23:46:18.365847,27,62.32,4
7512967,2024-02-04T10:39:36.275906,11,87.00,5
7537777,2024-02-02T07:35:17.758556,21,22.43,3
7547650,2024-02-02T13:27:42.849782,19,4.87,1
7554662,2024-02-10T22:58:36.326523,24,59.34,3
7556874,2024-02-06T15:25:57.359012,18,43.88,2
7565302,2024-02-06T15:52:23.711910,28,33.34,3
7569121,2024-02-05T06:38:06.841860,9,6.58,1
7582518,2024-02-05T14:55:24.010970,7,38.77,2
7589541,2024-02-06T11:08:01.687886,11,99.67,5
7603406,2024-02-02T19:28:24.341121,15,26.12,2
7611363,2024-02-05T04:10:40.747626,7,6.67,2
7640258,2024-02-10T07:08:59.020841,3,25.16,1
7653094,2024-02-08T03:10:03.715773,11,69.41,5
7660990,2024-02-04T14:03:19.989590,30,70.12,5
7662411,2024-02-08T20:11:24.130064,5,49.27,5
7666515,2024-02-06T18:58:18.147751,11,109.70,3
7688674,2024-02-02T09:13:13.472966,5,3.06,1
7701009,2024-02-06T17:54:55.480182,4,15.11,2
7717842,2024-02-10T12:38:24.885451,1,79.29,5
7718608,2024-02-10T14:14:00.682858,13,29.85,2
7726991,2024-02-02T06:49:17.169133,24,46.38,5
7733320,2024-02-02T09:00:30.443299,26,58.04,3
7751045,2024-02-09T11:55:55.363589,12,95.06,3
7758590,2024-02-01T20:47:28.668207,11,11.94,1
7768477,2024-02-04T20:12:31.010856,11,45.76,3
7793711,2024-02-09T02:43:22.043888,11,55.61,2
7793738,2024-02-04T14:12:46.176859,22,50.30,2
7794979,2024-02-05T07:10:42.317598,30,8.56,1
7795484,2024-02-01T03:32:25.574566,24,8.38,1
7808248,2024-02-04T03:58:40.056921,25,36.84,3
7833681,2024-02-08T07:43:21.958812,22,47.62,2
7846583,2024-02-06T16:40:31.685322,25,54.90,4
7863894,2024-02-10T18:58:05.728637,22,72.68,4
7865182,2024-02-09T17:54:31.568492,12,61.25,2
7870198,2024-02-02T15:13:20.473206,6,36.64,1
7875873,2024-02-06T15:18:38.661250,20,18.67,2
7878602,2024-02-01T16:49:54.751062,30,76.43,4
7878685,2024-02-01T19:25:22.622794,29,36.39,4
7885925,2024-02-09T11:19:06.071085,22,65.67,4
7897443,2024-02-09T21:08:13.892270,17,80.32,3
7912106,2024-02-08T16:33:01.383226,11,63.37,4
7915742,2024-02-10T11:42:24.426829,24,14.52,1
7920591,2024-02-02T16:54:17.855204,9,39.80,1
7933007,2024-02-08T18:47:25.111448,1,46.58,4
7939862,2024-02-04T14:06:11.948713,7,4.87,1
7946843,2024-02-03T20:19:37.007378,4,22.01,2
7965434,2024-02-01T06:28:28.776798,19,57.71,5
7986488,2024-02-10T20:10:04.156635,20,41.73,5
8020311,2024-02-01T23:40:15.346774,9,60.79,3
8024847,2024-02-09T19:02:01.906073,11,21.82,3
8039221,2024-02-09T12:35:39.869114,7,82.91,3
8075990,2024-02-08T12:05:59.689096,14,4.72,1
8086517,2024-02-10T21:54:30.094083,8,3.98,1
8100075,2024-02-10T07:59:09.518439,11,91.98,3
8102839,2024-02-04T21:31:03.096090,23,7.41,1
8138189,2024-02-10T06:08:49.462193,15,37.10,1
8149231,2024-02-02T02:39:53.140578,13,46.96,2
8182490,2024-02-02T20:39:05.727048,28,33.20,3
8197164,2024-02-06T06:54:43.348362,17,9.95,1
8236114,2024-02-09T05:23:47.674373,27,39.38,3
8240459,2024-02-06T05:38:48.533364,5,83.82,4
8243414,2024-02-09T21:12:04.321811,28,19.24,2
8263893,2024-02-08T09:09:34.777641,14,59.70,2
8265602,2024-02-01T05:30:10.683504,19,60.68,4
8281456,2024-02-08T09:17:43.557130,24,57.25,3
8317751,2024-02-01T16:58:15.106435,13,29.06,2
8332248,2024-02-09T15:35:17.054280,1,19.48,1
8362423,2024-02-02T00:24:45.959769,21,25.68,1
8364838,2024-02-02T18:55:15.828425,22,1.53,1
8377255,2024-02-01T18:51:38.185474,27,97.42,3
8383198,2024-02-10T17:19:16.564111,19,14.82,1
8391245,2024-02-02T11:06:21.185096,11,36.69,4
8412057,2024-02-09T04:20:34.986021,27,11.56,1
8415457,2024-02-03T09:06:45.707703,3,7.24,1
8429570,2024-02-09T22:15:13.562859,30,75.23,5
8436780,2024-02-04T20:03:06.701391,15,18.46,2
8442010,2024-02-06T16:51:05.561732,6,111.11,5
8458163,2024-02-01T07:18:30.581058,22,41.99,3
8470257,2024-02-03T01:25:20.479155,10,41.92,2
8476770,2024-02-02T23:45:06.712493,9,17.16,2
8495573,2024-02-10T14:39:57.234604,22,67.14,5
8498611,2024-02-09T06:05:01.389035,4,9.37,1
8522926,2024-02-10T06:12:28.053888,19,22.49,2
8523754,2024-02-08T07:20:53.922998,19,93.93,5
8534885,2024-02-04T04:38:00.888696,4,36.16,4
8537673,2024-02-10T22:16:58.116999,3,76.75,4
8538075,2024-02-04T10:50:26.693767,6,40.63,3
8538194,2024-02-04T08:23:21.558715,10,74.02,4
8539839,2024-02-10T08:31:55.490427,18,9.68,3
8552317,2024-02-09T15:50:17.432983,18,71.31,5
8569840,2024-02-01T15:56:36.302283,24,47.66,2
8589583,2024-02-10T16:07:56.603162,24,73.15,5
8592416,2024-02-06T17:42:46.374707,30,29.07,2
8613590,2024-02-01T00:32:11.577489,6,96.45,5
8638212,2024-02-09T02:09:21.541585,22,78.84,3
8639619,2024-02-01T07:20:21.872916,19,22.62,1
8657672,2024-02-09T00:33:58.943661,28,49.59,3
8683728,2024-02-08T20:35:18.093241,5,0.51,1
8690859,2024-02-10T02:30:31.346756,24,42.40,3
8707161,2024-02-10T11:54:00.677345,10,26.24,1
8724813,2024-02-09T19:44:13.209510,23,36.88,4
8727681,2024-02-09T17:29:17.093039,26,20.45,1
8734064,2024-02-09T11:16:47.067153,22,16.95,1
8737024,2024-02-06T07:04:36.979708,19,8.18,1
8742014,2024-02-10T15:30:37.241495,15,15.08,1
8772575,2024-02-10T12:45:06.953706,18,39.54,4
8794046,2024-02-02T23:00:00.888509,22,25.32,1
8801064,2024-02-01T11:30:58.777366,2,53.72,2
8817773,2024-02-01T20:30:21.152944,21,61.82,4
8825211,2024-02-04T11:19:59.720614,8,25.32,1
8890107,2024-02-09T04:51:43.562933,13,55.78,3
8899821,2024-02-01T19:14:59.291054,5,50.45,3
8915878,2024-02-09T17:36:17.400086,16,30.36,2
8932446,2024-02-10T12:38:15.535667,29,89.19,4
8936144,2024-02-10T14:46:58.024340,21,117.87,5
8950054,2024-02-05T10:30:16.536726,22,16.83,2
8961746,2024-02-04T01:16:19.161589,18,36.16,2
8965069,2024-02-01T06:13:45.920769,9,28.25,1
8970402,2024-02-01T07:50:43.931215,28,99.73,5
9015795,2024-02-05T07:38:53.672396,11,17.58,2
9017071,2024-02-01T11:31:56.889935,20,36.48,4
9022861,2024-02-01T00:34:27.987722,19,93.45,2
9035289,2024-02-02T22:28:19.168712,23,80.55,5
9052187,2024-02-10T09:27:51.165242,28,11.30,2
9052758,2024-02-04T18:09:19.770769,7,39.73,2
9074697,2024-02-10T20:48:54.458935,26,54.46,2
9085907,2024-02-06T00:20:22.133197,20,57.99,4
9098184,2024-02-09T18:08:53.378622,10,22.60,1
9102491,2024-02-04T19:21:59.801744,28,29.80,2
9108885,2024-02-01T09:24:17.203537,24,17.89,2
9109833,2024-02-01T10:47:56.393489,15,13.16,1
9116413,2024-02-01T21:18:15.803465,4,43.34,2
9123654,2024-02-10T15:07:54.749366,16,14.75,2
9126009,2024-02-09T11:10:18.313614,30,72.75,4
9147650,2024-02-02T10:15:39.320249,10,3.58,1
9147896,2024-02-02T00:10:24.716891,20,36.05,3
9168141,2024-02-06T16:40:19.555521,20,6.80,3
9168437,2024-02-01T23:36:33.560284,15,52.39,5
9173922,2024-02-10T20:23:24.523832,29,19.48,2
9176943,2024-02-10T00:20:49.580007,30,6.16,1
9186203,2024-02-03T09:29:27.223592,23,30.34,2
9192209,2024-02-08T21:42:44.404192,28,23.60,1
9210782,2024-02-08T20:12:58.870599,1,35.38,3
9215051,2024-02-09T20:08:40.943260,21,78.76,5
9216457,2024-02-08T01:59:38.435495,9,57.03,3
9218340,2024-02-01T18:42:10.619323,4,54.58,2
9220939,2024-02-02T13:13:50.179787,8,10.89,3
9239413,2024-02-08T13:48:41.164207,12,31.79,2
9254426,2024-02-10T20:10:43.181842,16,11.56,2
9255116,2024-02-10T08:35:09.027642,25,15.71,3
9257273,2024-02-01T09:20:52.799965,13,59.65,5
9263974,2024-02-02T05:05:06.990619,21,9.43,1
9272487,2024-02-10T04:03:51.186894,5,25.68,2
9284949,2024-02-02T12:18:55.384908,9,32.81,2
9301472,2024-02-09T21:09:32.540620,6,23.76,3
9312613,2024-02-02T18:03:42.172079,15,4.21,1
9313230,2024-02-09T05:08:24.508179,21,79.40,4
9344876,2024-02-06T01:47:30.160877,27,47.11,2
9348543,2024-02-09T00:40:27.451064,21,13.59,2
9358735,2024-02-03T22:18:24.314725,17,16.19,2
9360440,2024-02-09T02:54:12.735178,6,7.65,1
9365478,2024-02-08T01:55:22.765535,30,4.61,2
9365956,2024-02-08T09:17:46.141033,19,126.36,5
9377693,2024-02-08T20:39:15.961151,5,75.79,4
9388015,2024-02-03T07:41:04.496399,22,20.70,2
9425900,2024-02-01T20:12:22.519249,27,28.25,1
9446556,2024-02-01T05:01:31.032977,4,26.31,2
9450446,2024-02-09T11:29:16.013995,26,43.86,3
9461895,2024-02-01T12:42:54.300418,11,40.02,5
9463886,2024-02-01T06:37:18.591140,8,52.01,5
9472514,2024-02-02T13:02:47.438423,19,23.00,2
9502337,2024-02-04T07:35:52.499400,8,16.39,2
9517571,2024-02-06T01:32:40.891005,30,65.16,4
9517790,2024-02-06T03:04:57.115590,30,33.64,5
9524016,2024-02-01T23:06:55.957025,8,16.12,2
9524738,2024-02-10T11:56:57.305740,20,18.74,1
9533152,2024-02-06T23:02:47.188315,19,6.60,2
9556752,2024-02-10T02:28:11.723296,26,5.65,1
9567201,2024-02-06T02:34:13.433482,28,51.72,4
9570142,2024-02-06T07:33:45.126084,18,114.18,5
9578829,2024-02-08T16:23:53.701962,4,71.82,4
9598056,2024-02-09T13:27:17.093827,8,3.63,1
9639564,2024-02-02T01:18:16.862453,22,50.96,4
9641593,2024-02-06T12:00:14.095339,3,15.84,4
9649285,2024-02-08T07:56:11.579522,15,15.08,1
9649786,2024-02-01T01:36:32.013385,11,107.40,5
9656533,2024-02-01T22:03:56.445332,1,54.31,3
9658750,2024-02-06T12:31:15.466792,13,87.94,5
9663957,2024-02-02T13:02:01.539924,25,14.50,2
9666566,2024-02-10T14:17:59.095267,19,0.00,1
9677916,2024-02-05T08:52:23.391957,23,48.68,3
9688482,2024-02-09T12:02:25.712669,17,68.01,4
9703505,2024-02-06T15:46:10.950261,6,86.49,4
9715873,2024-02-04T08:04:01.933724,24,96.31,4
9715965,2024-02-01T22:57:52.031578,21,45.81,4
9716571,2024-02-01T01:27:43.337521,14,30.35,2
9718895,2024-02-09T07:52:48.946160,20,33.98,2
9725766,2024-02-03T20:30:48.529254,5,35.88,2
9733816,2024-02-01T17:45:17.113884,25,30.92,2
9735671,2024-02-06T10:28:43.001987,11,61.31,2
9735697,2024-02-04T15:26:41.253070,27,58.53,4
9739861,2024-02-02T10:01:31.923364,8,40.07,5
9743371,2024-02-01T19:27:32.429473,10,9.37,1
9758472,2024-02-03T12:50:47.095449,10,91.49,5
9760778,2024-02-09T17:08:20.018827,15,12.66,1
9770980,2024-02-02T14:08:21.180902,15,52.97,5
9771347,2024-02-02T05:14:55.321127,18,17.48,1
9780311,2024-02-10T08:55:52.314893,28,24.35,1
9789565,2024-02-09T15:41:53.537783,26,60.80,5
9790237,2024-02-08T00:30:52.275055,13,19.27,2
9790315,2024-02-03T14:45:28.526167,7,89.40,3
9793579,2024-02-01T22:47:41.463731,8,0.51,1
9794851,2024-02-01T14:26:39.202657,30,72.99,4
9798150,2024-02-01T19:53:13.796288,4,31.33,4
9802771,2024-02-03T19:07:06.323546,17,54.77,4
9802885,2024-02-05T03:32:45.574437,22,76.28,5
9808824,2024-02-08T18:22:27.637222,24,38.36,3
9809515,2024-02-02T07:50:50.888214,9,57.36,5
9813076,2024-02-08T11:49:48.793742,10,101.14,4
9813254,2024-02-02T12:44:56.053365,24,6.04,1
9826458,2024-02-04T01:27:25.849251,27,72.13,4
9829646,2024-02-01T13:44:20.598312,20,81.46,5
9857196,2024-02-02T23:37:25.635784,14,66.79,4
9861984,2024-02-01T18:27:42.419626,7,36.71,2
9877497,2024-02-01T07:29:06.091130,10,11.25,1
9885626,2024-02-02T08:53:26.378114,9,34.74,2
9886373,2024-02-04T23:20:02.330765,30,39.51,3
9888091,2024-02-02T20:42:02.920172,7,37.05,1
9889146,2024-02-08T22:25:28.554273,7,33.06,3
9892294,2024-02-09T21:25:30.395097,21,46.57,3
9893778,2024-02-09T21:15:10.469051,22,31.65,1
9927911,2024-02-01T22:42:12.812423,24,43.34,3
9946038,2024-02-08T14:02:02.940786,14,28.90,2
9949105,2024-02-03T17:47:34.305199,29,63.32,4
9959219,2024-02-01T17:28:10.590362,6,40.71,2
9981550,2024-02-01T15:58:54.516706,21,39.45,3
9994662,2024-02-09T23:19:48.222429,14,19.80,4
9996035,2024-02-01T07:27:11.882124,18,62.69,4
9998702,2024-02-10T08:08:27.753500,5,21.30,4
10017500,2024-02-03T13:13:05.164416,7,10.84,2
10028089,2024-02-10T01:38:42.741558,10,17.12,1
10028304,2024-02-01T16:53:13.137946,16,74.70,4
10030898,2024-02-06T01:52:15.913337,12,31.65,1
10031323,2024-02-04T04:54:00.008176,18,73.91,4
10035447,2024-02-06T06:50:23.192520,28,66.83,3
